order_id,customer_id,order_date,status,total_amount
110487,1010,2025-05-09,shipped,1912.46
110488,1008,2025-01-07,completed,1670.1
110489,1022,2023-06-04,completed,3834.61
110490,1003,2025-06-13,cancelled,5510.98
110491,1042,2025-05-28,completed,5188.14
110492,1015,2024-04-28,shipped,4070.88
110493,1037,2024-10-11,pending,807.57
110494,1034,2023-05-29,completed,745.8
110495,1001,2023-08-13,cancelled,4585.86
110496,1033,2025-12-04,completed,3199.48
110497,1008,2025-06-17,completed,1600.92
110498,1042,2023-01-06,completed,7344.0
110499,1048,2024-02-16,completed,1656.8
110500,1002,2025-11-08,completed,868.5
110501,1001,2024-01-01,cancelled,1596.31
110502,1022,2023-10-13,completed,379.72
110503,1016,2024-03-27,cancelled,1066.79
110504,1045,2024-03-02,refunded,1900.4
110505,1047,2023-10-16,pending,3439.48
110506,1028,2024-01-14,completed,1756.06
110507,1025,2023-01-10,shipped,2696.3
110508,1016,2025-07-26,shipped,1030.16
110509,1011,2024-12-15,completed,2826.64
110510,1019,2023-10-18,completed,2085.5
110511,1048,2025-03-06,completed,2153.46
110512,1045,2023-01-02,pending,2273.8
110513,1050,2024-03-11,cancelled,714.51
110514,1025,2024-02-25,completed,1492.08
110515,1028,2024-07-04,refunded,8102.57
110516,1014,2024-05-18,pending,2328.21
110517,1032,2024-01-23,shipped,3535.52
110518,1020,2025-06-07,shipped,2866.57
110519,1020,2025-06-27,refunded,1517.3
110520,1021,2023-02-26,pending,2424.74
110522,1026,2025-05-22,completed,453.25
110523,1030,2025-02-11,refunded,4945.12
110524,1039,2024-05-05,refunded,2997.58
110525,1041,2023-04-15,cancelled,2272.96
110526,1043,2025-09-26,completed,1515.7
110527,1029,2025-06-15,cancelled,516.54
110528,1039,2025-02-20,shipped,3264.03
110529,1001,2025-07-27,completed,593.43
110530,1004,2025-01-02,cancelled,622.18
110531,1024,2024-09-08,cancelled,3354.07
110532,1006,2025-02-06,pending,1364.64
110533,1033,2025-12-08,completed,345.46
110534,1043,2025-10-19,completed,3338.92
110535,1006,2025-09-28,completed,2806.53
110536,1040,2023-05-11,completed,2471.45
110537,1006,2025-10-27,pending,769.05
110538,1019,2024-02-29,completed,1048.46
110539,1029,2023-12-19,cancelled,3449.68
110540,1019,2024-02-24,completed,944.58
110541,1034,2025-12-09,completed,2415.8
110542,1024,2023-02-18,pending,4656.95
110543,1037,2023-09-09,refunded,4774.52
110544,1042,2023-01-14,cancelled,3307.01
110546,1040,2025-11-13,refunded,2598.38
110547,1004,2025-07-17,completed,798.96
110548,1031,2024-06-28,cancelled,3676.1
110549,1048,2025-02-16,completed,5102.35
110550,1009,2025-05-05,shipped,1667.36
110551,1030,2023-06-23,pending,5157.6
110552,1047,2024-09-27,pending,5537.43
110553,1016,2025-10-03,pending,3711.46
110554,1047,2025-03-29,refunded,3709.35
110555,1048,2025-06-05,pending,4792.88
110556,1049,2025-09-11,completed,4742.93
110557,1024,2023-09-15,shipped,5455.36
110558,1015,2024-12-01,completed,2330.84
110559,1045,2024-09-28,completed,3462.42
110561,1005,2023-05-25,completed,1422.54
110563,1005,2025-11-29,shipped,5593.44
110564,1005,2025-10-23,completed,1525.39
110565,1021,2024-09-04,completed,523.08
110566,1001,2023-01-11,completed,3304.22
110567,1018,2025-01-10,completed,3929.84
110568,1012,2023-12-15,refunded,4347.04
110569,1015,2024-04-20,shipped,699.64
110570,1026,2024-07-18,completed,5511.37
110571,1032,2025-09-07,completed,3051.23
110572,1036,2025-06-03,shipped,3642.74
110573,1029,2023-11-29,completed,427.47
110574,1029,2024-02-02,shipped,2003.28
110575,1039,2024-05-04,refunded,2833.93
110576,1030,2023-06-11,completed,2564.38
110577,1040,2025-11-07,cancelled,789.48
110578,1040,2024-12-25,shipped,2798.3
110579,1007,2024-12-03,pending,318.76
110580,1018,2023-10-01,completed,29.27
110581,1030,2025-03-15,completed,1455.8
110582,1050,2024-01-30,shipped,4232.83
110583,1046,2024-06-02,pending,1370.72
110584,1037,2025-12-07,completed,349.66
110585,1010,2025-07-16,shipped,2037.52
110586,1003,2025-10-24,cancelled,3389.16
110587,1045,2024-05-09,completed,773.28
110588,1013,2025-05-18,pending,369.81
110589,1016,2024-05-21,completed,619.38
110590,1019,2024-12-28,cancelled,5215.66
110591,1028,2024-05-27,pending,2036.12
110592,1044,2023-10-16,cancelled,790.2
110593,1018,2023-04-05,completed,5985.44
110595,1023,2023-08-16,refunded,4123.2
110596,1032,2025-06-04,completed,972.65
110597,1014,2024-09-19,pending,4517.65
110598,1011,2023-12-11,completed,3721.21
110599,1032,2024-08-04,pending,167.7
110600,1031,2025-01-11,pending,5075.43
110601,1036,2025-07-26,pending,2029.02
110602,1029,2023-04-10,refunded,329.88
110603,1015,2023-09-26,refunded,1626.22
110604,1012,2023-06-07,refunded,1714.91
110605,1020,2024-10-02,cancelled,3577.33
110606,1024,2023-09-18,completed,4394.99
110607,1034,2025-07-19,completed,3016.28
110608,1023,2023-09-12,refunded,2860.99
110609,1010,2023-06-04,completed,2126.92
110610,1020,2024-12-21,refunded,4284.17
110611,1020,2024-09-16,completed,1160.36
110612,1033,2024-01-10,completed,1659.5
110613,1001,2024-11-20,pending,867.99
110614,1012,2024-04-27,completed,2356.91
110615,1026,2024-12-23,shipped,866.96
110616,1020,2024-01-22,completed,2148.02
110617,1039,2024-10-23,cancelled,1562.14
110618,1024,2024-07-20,completed,2282.86
110619,1044,2025-10-09,completed,1824.68
110620,1042,2025-12-15,completed,660.4
110621,1027,2023-11-23,completed,54.45
110622,1043,2025-12-19,completed,1297.6
110623,1027,2024-12-10,pending,980.07
110624,1022,2023-01-30,cancelled,1681.66
110625,1035,2024-05-20,shipped,1583.81
110626,1025,2025-08-11,completed,3159.72
110627,1043,2023-01-09,refunded,1210.02
110628,1013,2023-02-19,completed,5178.39
110629,1016,2023-07-17,shipped,2919.4
110630,1018,2024-11-03,cancelled,827.76
110631,1022,2023-09-22,refunded,938.53
110632,1005,2024-03-27,pending,2982.58
110633,1002,2024-06-10,pending,6302.83
110634,1002,2023-09-18,completed,1722.36
110635,1045,2024-04-06,completed,3361.33
110636,1042,2023-08-07,pending,4961.75
110637,1048,2024-01-04,pending,4684.06
110638,1017,2024-11-26,completed,1915.46
110639,1012,2023-09-19,completed,1959.58
110640,1032,2023-04-15,completed,1503.89
110641,1037,2023-07-21,completed,1137.21
110642,1014,2024-03-31,completed,3098.55
110643,1034,2025-06-13,pending,4323.18
110644,1006,2024-11-07,completed,531.36
110645,1004,2025-07-03,completed,5008.3
110646,1032,2023-05-24,shipped,2934.74
110647,1038,2023-03-30,pending,2858.83
110648,1033,2023-08-13,pending,4149.64
110649,1010,2024-05-11,cancelled,1087.9
110650,1003,2024-10-07,cancelled,3304.34
110652,1035,2024-08-12,completed,1725.69
110653,1050,2023-07-03,cancelled,3185.74
110654,1026,2023-12-30,refunded,71.76
110655,1015,2025-03-12,cancelled,5895.11
110656,1026,2023-07-01,completed,434.88
110657,1036,2024-05-29,pending,1358.59
110658,1049,2024-03-17,completed,395.84
110659,1034,2024-03-06,cancelled,4342.01
110660,1011,2025-05-06,completed,2682.7
110661,1018,2023-11-17,refunded,1371.3
110662,1014,2023-01-16,completed,3462.98
110663,1034,2023-11-04,pending,3530.58
110664,1039,2025-10-21,completed,1621.9
110665,1027,2025-11-07,refunded,1515.36
110666,1008,2025-07-02,completed,4264.06
110667,1027,2023-08-06,shipped,2446.73
110668,1008,2024-01-21,refunded,5006.73
110669,1024,2023-03-22,completed,1087.04
110670,1016,2023-05-03,pending,3512.52
110671,1045,2023-10-15,shipped,564.57
110672,1015,2025-05-18,pending,1968.87
110673,1042,2024-11-08,pending,3736.6
110674,1031,2025-04-26,pending,3718.25
110675,1003,2024-09-24,cancelled,3230.28
110676,1041,2024-08-15,refunded,405.32
110677,1038,2024-03-19,completed,3677.28
110678,1046,2025-02-14,cancelled,4476.36
110679,1007,2025-04-26,completed,3894.36
110680,1045,2023-05-14,completed,1579.38
110681,1045,2024-02-16,completed,3248.07
110682,1037,2025-10-10,completed,580.3
110683,1006,2023-05-20,completed,4159.7
110684,1049,2025-10-20,shipped,3590.36
110685,1019,2025-01-05,refunded,2708.23
110686,1044,2025-04-16,refunded,2135.84
110687,1014,2023-03-27,refunded,539.16
110688,1019,2024-04-13,completed,308.34
110690,1033,2024-10-06,completed,5489.75
110691,1021,2025-03-20,completed,2529.56
110692,1029,2023-10-14,completed,3834.31
110693,1032,2024-01-12,completed,1168.15
110694,1045,2024-06-27,completed,4087.94
110695,1020,2025-01-24,completed,5620.37
110696,1038,2023-09-25,pending,2426.06
110697,1041,2023-04-03,completed,78.7
110698,1043,2025-05-29,completed,1676.3
110699,1026,2025-08-24,shipped,2602.08
110700,1033,2025-09-23,completed,1262.96
110701,1031,2023-10-20,completed,3140.22
110702,1047,2024-02-15,cancelled,474.63
110703,1016,2024-09-29,completed,2557.76
110704,1012,2023-12-07,cancelled,989.34
110705,1019,2023-06-28,cancelled,498.88
110706,1010,2024-09-17,pending,4719.16
110707,1025,2024-06-17,pending,5515.15
110708,1036,2024-11-03,shipped,1333.73
110709,1008,2025-08-16,completed,524.62
110710,1022,2024-08-25,pending,785.79
110712,1027,2023-02-19,pending,2619.1
110713,1043,2024-09-28,pending,3221.18
110714,1048,2025-03-14,shipped,738.52
110715,1001,2024-03-30,cancelled,5288.93
110716,1037,2024-09-25,shipped,982.23
110717,1017,2023-11-22,cancelled,3837.29
110718,1007,2023-02-03,completed,3851.86
110719,1045,2024-01-06,refunded,1425.9
110720,1010,2023-12-05,pending,1918.11
110721,1048,2025-02-11,shipped,3103.16
110722,1037,2023-10-27,refunded,1632.16
110723,1044,2023-10-20,pending,3974.32
110724,1005,2023-11-22,completed,1356.05
110725,1019,2024-09-14,refunded,1864.89
110726,1004,2023-12-06,completed,828.46
110728,1003,2024-07-07,completed,1536.54
110729,1040,2024-05-08,cancelled,1879.92
110730,1050,2025-05-31,pending,3754.58
110731,1030,2024-12-24,completed,5423.97
110732,1029,2025-03-02,shipped,590.14
110733,1006,2025-02-14,pending,2922.55
110734,1022,2025-03-01,cancelled,1990.42
110735,1004,2025-12-04,shipped,5254.83
110736,1040,2024-07-10,shipped,1275.27
110737,1025,2024-06-05,refunded,771.12
110738,1029,2025-01-07,shipped,1547.31
110739,1050,2024-10-25,refunded,4089.37
110740,1041,2024-09-05,completed,2093.65
110741,1018,2024-04-11,cancelled,42.54
110742,1008,2023-07-27,completed,1823.65
110743,1049,2023-09-06,shipped,3455.37
110744,1004,2024-07-02,pending,1825.29
110745,1015,2023-10-04,refunded,709.9
110746,1005,2024-02-21,pending,350.92
110747,1014,2024-05-22,shipped,1014.7
110748,1029,2023-01-05,refunded,565.62
110749,1034,2023-11-20,refunded,1258.7
110750,1037,2025-02-28,completed,6296.5
110751,1035,2025-01-21,completed,807.12
110752,1039,2023-11-10,shipped,793.89
110753,1037,2023-11-08,completed,6040.58
110754,1049,2024-05-11,cancelled,2355.34
110755,1017,2024-03-20,completed,4725.58
110756,1011,2023-01-10,shipped,1604.02
110757,1005,2023-12-10,completed,3893.77
110758,1009,2023-09-08,shipped,2642.56
110759,1035,2025-09-18,completed,695.4
110760,1013,2024-01-10,completed,402.99
110761,1030,2024-05-16,cancelled,1417.62
110762,1014,2025-09-22,completed,5162.32
110763,1024,2023-01-29,cancelled,2991.45
110764,1015,2023-08-04,shipped,8275.34
110765,1003,2023-06-12,pending,838.34
110766,1022,2024-03-11,completed,5790.09
110767,1007,2024-09-24,completed,1571.3
110768,1006,2024-03-23,refunded,2116.41
110769,1028,2025-02-02,completed,1598.08
110770,1043,2025-10-06,pending,114.94
110771,1003,2023-08-21,cancelled,4781.34
110772,1024,2025-07-15,completed,2238.4
110773,1035,2025-12-27,completed,5463.97
110774,1026,2023-04-20,shipped,2149.5
110775,1024,2025-11-30,refunded,976.32
110776,1042,2024-02-18,cancelled,3428.68
110777,1035,2023-08-22,refunded,55.35
110778,1048,2023-08-20,cancelled,622.86
110779,1047,2023-02-21,refunded,1776.01
110780,1035,2024-03-15,completed,3223.42
110781,1032,2024-04-23,cancelled,178.68
110782,1035,2024-12-18,cancelled,1647.76
110783,1047,2023-11-25,completed,4662.28
110784,1034,2023-03-29,completed,1280.5
110785,1001,2023-07-22,pending,643.15
110786,1034,2024-08-17,shipped,2505.95
110787,1034,2024-03-16,pending,2423.02
110788,1030,2023-02-24,cancelled,595.2
110789,1002,2025-04-01,shipped,2226.0
110790,1003,2025-06-05,refunded,2730.98
110791,1021,2025-04-22,completed,526.76
110792,1035,2023-01-15,completed,1530.66
110793,1006,2024-01-22,pending,1096.5
110794,1001,2023-12-13,pending,2087.28
110795,1034,2023-02-02,completed,3776.09
110796,1029,2024-09-04,pending,3353.01
110797,1037,2024-11-23,cancelled,5182.19
110798,1017,2024-08-02,completed,1722.24
110799,1028,2024-02-09,shipped,1013.04
110800,1027,2023-06-02,cancelled,4692.01
110801,1044,2025-07-05,refunded,2246.4
110802,1040,2025-12-16,shipped,7.55
110803,1050,2024-08-19,pending,3073.28
110804,1005,2024-04-21,shipped,293.13
110805,1013,2025-07-14,pending,3773.94
110806,1009,2023-01-15,cancelled,8437.59
110807,1015,2023-02-18,pending,6697.73
110809,1026,2024-08-25,completed,3193.68
110810,1044,2024-04-20,completed,2511.79
110811,1029,2023-01-16,pending,5875.87
110812,1034,2025-06-23,pending,3427.26
110813,1039,2025-06-25,cancelled,1135.96
110814,1010,2024-01-19,completed,1684.9
110815,1032,2024-04-28,completed,4312.33
110816,1022,2023-07-04,completed,7755.42
110817,1040,2024-01-31,completed,1220.52
110818,1048,2024-02-05,shipped,4014.35
110819,1047,2023-03-22,completed,4313.37
110821,1049,2023-03-26,completed,4251.77
110822,1014,2025-08-18,cancelled,717.2
110823,1028,2025-08-30,cancelled,3503.73
110824,1016,2023-04-11,pending,3102.54
110825,1002,2024-12-21,shipped,3895.16
110826,1009,2025-11-10,pending,811.86
110827,1034,2023-07-03,refunded,3765.4
110828,1002,2023-04-25,cancelled,1393.22
110829,1043,2023-02-21,cancelled,641.64
110830,1039,2023-06-14,shipped,3506.43
110831,1031,2025-12-03,shipped,1388.09
110832,1030,2023-09-12,refunded,1536.55
110833,1045,2024-07-15,cancelled,255.6
110834,1003,2025-04-03,pending,2890.26
110835,1011,2023-05-26,refunded,1551.44
110836,1010,2024-07-02,pending,5545.55
110837,1004,2023-07-17,completed,8989.36
110838,1002,2023-07-13,pending,3697.69
110839,1004,2023-06-03,refunded,3681.18
110841,1032,2023-03-24,completed,703.95
110842,1040,2023-01-09,cancelled,1172.57
110844,1043,2024-04-16,pending,793.04
110845,1002,2023-11-29,pending,2451.59
110846,1036,2024-10-22,cancelled,2907.81
110847,1014,2024-12-24,shipped,2119.29
110848,1008,2024-01-09,completed,1962.0
110849,1039,2025-08-29,completed,2379.42
110850,1035,2025-10-18,pending,3256.47
110851,1037,2024-01-25,cancelled,4154.43
110852,1017,2025-08-25,cancelled,733.44
110853,1025,2024-06-06,refunded,569.45
110854,1049,2025-10-27,cancelled,2982.94
110855,1043,2025-12-18,refunded,2956.44
110856,1042,2025-12-29,completed,448.38
110857,1039,2025-07-20,shipped,891.78
110858,1020,2024-10-15,refunded,2959.98
110859,1032,2024-12-11,cancelled,4078.88
110860,1009,2023-06-08,cancelled,3193.44
110861,1049,2025-07-18,completed,4048.13
110862,1004,2023-11-15,completed,1447.25
110863,1039,2024-04-07,refunded,5023.91
110864,1048,2023-01-07,cancelled,921.8
110865,1050,2023-08-02,pending,1640.45
110866,1023,2024-07-07,completed,1686.34
110867,1029,2023-09-30,completed,2773.07
110868,1040,2024-02-06,cancelled,764.19
110869,1050,2023-12-29,completed,4171.25
110870,1009,2025-12-17,pending,101.03
110871,1036,2024-03-20,completed,2062.1
110872,1041,2024-08-03,completed,963.66
110873,1021,2023-08-29,cancelled,1070.13
110874,1041,2024-02-21,refunded,4203.69
110875,1029,2023-10-29,completed,6592.09
110876,1040,2024-11-26,shipped,1628.02
110877,1004,2024-11-11,cancelled,2693.34
110878,1014,2023-06-15,shipped,863.03
110880,1035,2024-09-04,refunded,2093.79
110881,1048,2024-09-06,completed,566.96
110882,1028,2025-01-21,completed,2646.73
110883,1050,2023-09-09,completed,1825.13
110884,1040,2023-12-22,cancelled,348.18
110885,1011,2023-12-31,shipped,4704.78
110886,1035,2025-06-24,completed,3977.0
110887,1044,2024-02-23,completed,2279.95
110888,1005,2025-12-17,completed,384.08
110889,1047,2023-08-31,completed,2026.78
110890,1003,2023-05-06,completed,1767.32
110891,1047,2024-06-18,cancelled,2028.11
110892,1038,2025-12-19,refunded,2349.14
110893,1017,2023-12-30,completed,5273.06
110895,1009,2025-08-11,completed,3656.08
110896,1028,2024-02-07,completed,2147.73
110897,1032,2023-07-07,completed,3358.63
110898,1039,2024-09-06,cancelled,2599.08
110899,1034,2025-02-25,completed,2407.64
110900,1014,2023-04-08,completed,3538.65
110901,1024,2025-05-01,pending,2212.56
110902,1031,2025-03-08,cancelled,3804.95
110903,1039,2025-04-26,cancelled,1549.4
110904,1012,2024-09-25,completed,1270.26
110905,1028,2023-10-29,shipped,257.04
110906,1048,2023-03-17,completed,2213.55
110907,1023,2023-06-08,completed,1157.13
110908,1011,2024-12-17,completed,2367.55
110909,1044,2023-12-04,completed,5046.86
110910,1029,2024-01-27,pending,3720.32
110911,1022,2024-06-04,completed,1239.02
110912,1034,2025-09-11,shipped,318.51
110913,1006,2025-05-01,completed,3250.09
110914,1035,2023-08-20,completed,5468.04
110915,1040,2023-06-13,cancelled,1086.06
110916,1033,2024-08-27,completed,887.06
110917,1013,2025-08-04,pending,3540.65
110918,1006,2025-07-16,completed,2248.1
110919,1015,2023-05-07,completed,368.24
110920,1041,2024-07-23,completed,584.01
110921,1015,2023-01-29,pending,4550.71
110923,1034,2025-09-27,completed,3753.09
110924,1001,2025-12-28,completed,3601.49
110925,1011,2024-12-25,completed,4806.81
110926,1021,2024-10-21,shipped,2585.46
110927,1003,2024-07-13,completed,4690.26
110928,1037,2025-06-13,refunded,4242.9
110929,1034,2025-10-28,shipped,2323.24
110930,1044,2024-11-27,pending,4711.98
110931,1016,2025-08-18,refunded,419.37
110932,1037,2025-12-30,pending,319.5
110933,1004,2023-02-02,completed,6421.39
110934,1026,2023-07-24,completed,3853.03
110935,1020,2024-07-12,cancelled,542.56
110936,1024,2024-10-10,refunded,1236.87
110937,1010,2024-04-15,completed,1952.92
110938,1001,2024-11-29,cancelled,3379.18
110939,1007,2023-10-01,completed,5683.9
110940,1013,2025-04-19,cancelled,3725.7
110941,1019,2025-05-21,completed,1478.0
110942,1037,2025-05-08,completed,4089.84
110943,1049,2025-08-16,completed,1769.05
110944,1029,2024-10-30,refunded,4052.52
110945,1029,2023-04-27,shipped,2987.84
110946,1034,2025-03-08,cancelled,3948.84
110947,1015,2024-09-28,completed,2613.69
110948,1025,2025-12-14,refunded,3874.11
110949,1046,2024-07-22,shipped,1101.2
110950,1046,2025-10-24,refunded,6784.06
110951,1044,2024-04-24,pending,1267.0
110952,1034,2024-11-19,refunded,3277.6
110953,1004,2024-05-15,refunded,2711.76
110954,1026,2024-11-08,refunded,3951.22
110955,1017,2025-05-04,completed,1444.36
110956,1003,2024-10-22,completed,5186.84
110957,1009,2024-05-31,refunded,908.97
110958,1020,2024-12-23,cancelled,7445.67
110959,1034,2023-06-05,completed,1320.32
110960,1050,2024-08-17,pending,3947.32
110961,1029,2023-04-16,cancelled,2065.0
110962,1023,2024-10-26,completed,6036.82
110963,1011,2025-09-10,refunded,1096.9
110964,1013,2023-12-25,completed,5946.34
110965,1044,2025-05-26,completed,46.26
110966,1005,2025-03-24,completed,3455.66
110967,1033,2023-04-19,completed,805.08
110968,1045,2025-11-24,completed,112.87
110969,1027,2023-01-02,shipped,2799.68
110970,1045,2023-07-03,shipped,2269.2
110971,1042,2023-09-21,completed,7171.41
110972,1004,2024-10-17,completed,3404.02
110973,1028,2024-11-28,cancelled,1514.9
110974,1048,2025-09-14,cancelled,4187.18
110975,1013,2023-11-26,completed,3849.44
110976,1032,2024-10-01,cancelled,2921.1
110977,1025,2023-12-10,completed,1279.08
110978,1033,2024-12-26,completed,2371.58
110979,1037,2024-05-18,completed,1914.03
110980,1028,2023-06-06,shipped,556.8
110981,1005,2025-12-12,completed,5404.46
110982,1035,2025-12-03,cancelled,1169.36
110983,1012,2024-12-16,refunded,5315.47
110985,1018,2024-03-23,shipped,5036.61
110986,1019,2023-07-29,shipped,3408.45
110987,1048,2023-06-24,completed,3181.71
110988,1021,2024-02-19,refunded,1186.76
110989,1006,2023-05-06,refunded,3691.68
110990,1029,2024-07-30,shipped,709.02
110991,1050,2024-05-26,cancelled,7038.74
110992,1027,2025-05-30,cancelled,4202.17
110993,1014,2023-02-02,shipped,1504.98
110994,1038,2023-06-28,pending,4361.79
110995,1020,2023-04-09,completed,117.53
110996,1026,2023-05-17,shipped,3775.74
110997,1005,2025-04-30,cancelled,476.56
110998,1005,2025-04-26,pending,2345.7
110999,1039,2025-07-20,refunded,1150.35
111000,1048,2025-07-23,completed,4281.43
111001,1045,2024-09-03,shipped,4116.49
111002,1040,2024-03-02,shipped,2265.14
111003,1018,2024-11-08,completed,265.09
111004,1030,2023-08-16,completed,4480.51
111005,1010,2024-02-23,completed,62.35
111007,1027,2024-04-26,shipped,3741.64
111008,1036,2023-10-05,cancelled,2362.41
111009,1037,2023-06-18,completed,2676.86
111010,1043,2023-05-24,cancelled,3884.37
111011,1021,2024-11-19,refunded,936.98
111012,1033,2023-02-16,pending,3891.74
111013,1032,2025-06-04,refunded,232.09
111014,1048,2023-01-30,pending,3771.69
111016,1044,2023-08-06,cancelled,973.9
111017,1043,2024-08-31,refunded,1671.77
111018,1034,2025-06-13,completed,5223.5
111019,1042,2025-05-10,shipped,961.76
111020,1016,2024-06-06,completed,1958.31
111021,1039,2025-07-17,completed,3997.39
111022,1027,2024-07-31,pending,4687.64
111023,1034,2025-09-05,completed,3224.88
111025,1034,2023-03-10,completed,884.58
111026,1006,2025-01-09,shipped,3696.76
111027,1023,2025-08-04,completed,3284.44
111028,1008,2024-01-06,completed,138.51
111029,1011,2023-06-23,cancelled,4380.3
111030,1012,2024-09-06,completed,963.48
111031,1017,2025-02-25,cancelled,2045.18
111032,1021,2023-05-18,cancelled,855.18
111033,1044,2024-07-19,refunded,2299.45
111034,1043,2024-08-23,pending,1749.76
111035,1033,2024-10-20,completed,794.2
111036,1025,2023-01-13,completed,578.55
111037,1034,2025-01-28,completed,1365.07
111038,1048,2025-12-13,pending,2088.16
111039,1040,2024-11-07,pending,1024.04
111040,1006,2023-05-22,shipped,3567.92
111041,1012,2025-09-26,cancelled,3601.21
111042,1031,2023-04-03,cancelled,3473.96
111043,1026,2025-07-13,cancelled,4050.7
111044,1001,2024-04-12,pending,2474.4
111045,1026,2024-12-04,cancelled,2278.9
111046,1018,2025-10-28,completed,4181.7
111047,1016,2024-09-26,completed,3685.88
111048,1014,2023-03-08,pending,5752.12
111049,1026,2025-05-17,cancelled,770.82
111050,1030,2025-04-27,completed,698.29
111051,1021,2023-01-26,pending,917.28
111052,1017,2023-09-19,cancelled,2761.31
111053,1046,2024-07-03,pending,2146.82
111054,1005,2023-12-30,completed,3885.92
111055,1019,2024-01-02,shipped,2129.21
111056,1032,2024-02-17,refunded,2140.75
111057,1005,2025-03-29,cancelled,195.03
111058,1029,2024-11-24,completed,877.0
111059,1049,2025-05-16,shipped,1174.04
111061,1046,2023-05-24,completed,803.75
111062,1018,2023-08-13,completed,3122.86
111063,1017,2025-05-01,pending,2515.73
111064,1050,2025-05-12,shipped,1585.62
111065,1026,2024-09-09,shipped,1619.0
111066,1048,2024-05-04,completed,4938.97
111067,1045,2023-01-29,shipped,895.83
111068,1031,2024-10-04,cancelled,6475.88
111069,1038,2023-05-27,completed,2451.67
111070,1036,2025-04-30,completed,2950.72
111071,1028,2025-01-30,shipped,255.64
111072,1012,2025-03-19,pending,2110.61
111073,1029,2023-09-21,completed,2367.35
111074,1010,2025-05-29,pending,2098.93
111075,1009,2024-09-30,refunded,5375.04
111076,1011,2025-03-05,pending,5111.77
111077,1004,2025-12-12,shipped,4548.73
111078,1014,2025-11-05,shipped,3699.11
111079,1029,2024-02-10,shipped,3817.48
111080,1027,2024-04-04,completed,1532.67
111081,1040,2023-04-15,cancelled,4259.65
111082,1035,2024-01-11,refunded,6307.01
111083,1001,2023-06-10,completed,1818.33
111084,1031,2023-01-09,completed,2090.8
111085,1011,2025-04-10,cancelled,2955.88
111086,1005,2023-08-15,pending,1143.12
111087,1022,2023-08-10,shipped,760.85
111088,1001,2025-10-25,completed,883.96
111089,1007,2023-02-04,completed,4091.59
111090,1048,2024-04-08,completed,350.28
111091,1035,2023-11-04,completed,3890.4
111092,1046,2024-01-22,pending,4280.63
111093,1005,2024-12-23,pending,5933.89
111094,1034,2024-08-15,refunded,7242.75
111095,1028,2024-09-25,completed,3297.28
111096,1019,2023-01-18,completed,2921.14
111097,1004,2023-11-23,completed,2749.37
111098,1043,2023-09-19,refunded,566.24
111099,1043,2025-06-29,refunded,2113.82
111100,1037,2025-02-19,cancelled,2367.93
111101,1017,2023-09-18,cancelled,2405.59
111102,1050,2024-11-30,completed,2891.68
111103,1018,2025-11-20,refunded,355.92
111104,1008,2024-05-12,completed,2886.15
111105,1017,2025-05-29,cancelled,2802.55
111106,1006,2024-11-05,cancelled,4882.29
111107,1016,2023-10-12,completed,2419.21
111108,1015,2024-02-14,cancelled,2356.2
111109,1030,2023-07-30,cancelled,1496.7
111110,1022,2025-10-26,completed,778.08
111111,1037,2023-03-03,cancelled,3529.82
111112,1049,2025-02-27,completed,1053.87
111113,1004,2024-09-14,completed,1830.48
111114,1034,2024-05-19,pending,1339.88
111115,1011,2024-10-30,shipped,85.7
111116,1036,2023-01-21,completed,2403.65
111117,1013,2025-10-03,completed,1307.51
111118,1025,2024-07-23,refunded,2780.19
111119,1037,2025-01-09,completed,1455.12
111120,1016,2024-02-10,cancelled,3257.98
111121,1033,2024-02-16,cancelled,3709.31
111122,1032,2024-12-03,refunded,790.44
111123,1050,2024-11-06,pending,1854.88
111124,1027,2024-12-02,refunded,3261.15
111125,1027,2024-05-26,completed,6177.06
111126,1009,2025-07-20,completed,3027.05
111127,1032,2023-05-18,cancelled,2334.26
111128,1045,2025-03-26,completed,1235.97
111129,1008,2024-08-21,shipped,3854.0
111130,1034,2024-12-29,refunded,2968.39
111131,1039,2025-10-31,shipped,735.4
111132,1024,2023-12-13,cancelled,2302.71
111133,1041,2023-09-05,shipped,1073.46
111134,1050,2025-10-14,completed,3954.92
111135,1049,2024-05-18,cancelled,125.7
111136,1002,2024-12-21,pending,6675.78
111137,1006,2023-10-09,completed,1177.9
111139,1030,2025-03-03,refunded,193.11
111140,1016,2024-11-02,completed,328.24
111141,1032,2023-02-18,shipped,2490.04
111142,1011,2024-06-23,refunded,977.6
111143,1021,2024-06-08,refunded,3077.1
111144,1050,2025-09-10,refunded,4238.96
111145,1008,2024-05-01,shipped,1893.99
111146,1014,2024-12-03,completed,2094.84
111147,1019,2023-03-11,shipped,3492.28
111148,1012,2025-01-22,completed,3098.79
111149,1006,2025-06-27,completed,1644.17
111150,1010,2024-03-02,cancelled,195.56
111151,1022,2025-01-16,shipped,5603.78
111152,1024,2025-02-24,completed,262.04
111154,1029,2024-08-06,completed,2795.12
111155,1050,2023-03-04,pending,208.63
111156,1016,2024-11-01,completed,1487.05
111157,1005,2025-12-23,shipped,425.07
111158,1032,2025-06-16,completed,2939.44
111159,1038,2023-03-01,cancelled,1464.9
111160,1028,2023-07-25,completed,1332.35
111161,1049,2025-05-24,refunded,273.3
111162,1002,2024-03-26,completed,405.36
