item_id,order_id,product_id,quantity,unit_price
30447,110371,P009,6,102.01
30448,110371,P009,4,236.28
30449,110372,P004,1,267.75
30450,110372,P002,1,272.08
30451,110372,P016,3,46.32
30452,110373,P003,9,162.08
30453,110373,P006,7,288.42
30454,110374,P016,10,121.46
30455,110374,P004,7,26.82
30456,110374,P016,10,288.46
30457,110374,P025,6,110.97
30458,110375,P024,10,128.37
30459,110375,P001,9,94.92
30460,110375,P014,5,276.21
30461,110375,P010,3,282.43
30462,110375,P006,3,289.23
30463,110376,P025,4,216.88
30464,110377,P019,4,250.09
30465,110377,P002,5,96.5
30466,110377,P018,9,206.52
30467,110377,P006,2,28.21
30468,110377,P003,2,9.19
30469,110378,P019,1,71.57
30470,110378,P010,2,83.8
30471,110378,P001,5,194.95
30472,110379,P015,9,87.26
30473,110379,P005,8,39.4
30474,110380,P006,10,142.26
30475,110380,P015,4,94.41
30476,110381,P010,9,41.93
30477,110381,P013,6,189.18
30478,110381,P014,10,236.36
30479,110382,P022,8,140.58
30480,110382,P025,3,159.85
30481,110382,P013,8,223.05
30482,110382,P001,1,116.34
30483,110383,P011,3,94.39
30484,110383,P017,3,286.22
30485,110384,P018,4,50.54
30486,110384,P020,10,297.24
30487,110385,P005,5,127.97
30488,110385,P012,4,204.89
30489,110386,P020,9,196.54
30490,110386,P009,9,189.43
30491,110386,P025,4,160.54
30492,110387,P009,5,286.12
30493,110387,P007,4,247.79
30494,110387,P006,9,83.07
30495,110387,P001,2,252.19
30496,110388,P001,10,50.3
30497,110389,P021,9,110.42
30498,110390,P004,6,282.61
30499,110390,P010,5,83.78
30500,110390,P002,5,84.96
30501,110391,P021,7,76.31
30502,110391,P001,2,136.13
30503,110392,P001,3,165.43
30504,110392,P022,1,41.1
30505,110392,P009,6,123.06
30506,110393,P023,10,192.51
30507,110393,P022,10,10.65
30508,110394,P023,6,226.56
30509,110394,P007,7,69.32
30510,110394,P001,4,96.09
30511,110394,P005,1,100.13
30512,110395,P015,5,197.71
30513,110396,P021,5,273.59
30514,110396,P015,1,49.96
30515,110396,P023,5,181.17
30516,110396,P015,8,26.91
30517,110397,P005,6,239.64
30518,110397,P014,7,87.98
30519,110399,P012,2,207.96
30520,110399,P016,4,116.09
30521,110400,P017,2,224.61
30522,110400,P004,7,286.49
30523,110400,P017,1,35.36
30524,110401,P006,5,169.87
30525,110401,P011,5,255.75
30526,110401,P003,5,217.0
30527,110401,P014,5,95.99
30528,110402,P021,3,106.14
30529,110403,P016,8,189.31
30530,110403,P016,8,184.36
30531,110403,P009,7,266.91
30532,110403,P014,8,26.08
30533,110404,P021,5,16.83
30534,110404,P025,1,90.05
30535,110404,P009,9,99.37
30536,110404,P001,9,193.47
30537,110404,P015,3,283.24
30538,110405,P008,9,282.21
30539,110405,P015,7,207.26
30540,110406,P008,5,202.66
30541,110406,P024,6,112.66
30542,110406,P012,6,152.19
30543,110406,P018,5,143.9
30544,110406,P777,9,42.23
30545,110407,P006,10,7.73
30546,110407,P003,3,25.29
30547,110407,P010,4,215.33
30548,110407,P019,9,27.22
30549,110407,P024,10,26.05
30550,110408,P004,5,133.12
30551,110408,P011,3,266.81
30552,110408,P002,7,155.15
30553,110408,P016,7,98.61
30554,110408,P022,4,9.13
30555,110409,P003,10,243.09
30556,110409,P004,8,183.77
30557,110409,P019,4,178.2
30558,110409,P023,10,243.14
30559,110409,P022,5,209.67
30560,110410,P015,2,286.61
30561,110411,P022,4,187.95
30562,110411,P010,8,247.02
30563,110411,P025,6,205.13
30564,110412,P008,4,35.12
30565,110412,P007,1,17.44
30566,110412,P002,8,84.87
30567,110412,P025,7,283.43
30568,110412,P006,4,259.52
30569,110413,P005,8,100.89
30570,110413,P007,10,258.86
30571,110413,P011,7,103.78
30572,110414,P020,10,45.74
30573,110414,P011,7,172.38
30574,110414,P016,6,164.79
30575,110414,P023,1,106.17
30576,110415,P019,4,192.47
30577,110415,P023,7,45.43
30578,110415,P003,9,297.71
30579,110415,P012,6,113.68
30580,110415,P009,9,118.28
30581,110416,P013,6,249.95
30582,110416,P015,2,267.0
30583,110417,P016,10,229.64
30584,110417,P024,2,260.23
30585,110417,P013,7,285.3
30586,110417,P023,9,224.19
30587,110417,P022,3,128.68
30588,110418,P016,2,294.3
30589,110418,P007,7,84.86
30590,110419,P023,3,254.04
30591,110419,P014,7,35.64
30592,110419,P021,5,22.23
30593,110419,P013,1,157.09
30594,110420,P025,8,264.98
30595,110421,P019,3,155.09
30596,110421,P022,9,33.48
30597,110421,P018,3,212.2
30598,110421,P022,9,294.62
30599,110421,P018,1,217.01
30600,110422,P013,7,73.97
30601,110422,P013,2,212.43
30602,110422,P021,1,120.62
30603,110422,P021,7,220.87
30604,110422,P021,3,277.28
30605,110423,P023,3,42.25
30606,110424,P003,2,235.22
30607,110424,P025,9,247.65
30608,110425,P021,10,146.99
30609,110426,P010,6,23.0
30610,110426,P004,7,128.57
30611,110426,P021,4,267.99
30612,110426,P015,3,281.46
30613,110428,P008,5,236.12
30614,110429,P008,4,129.01
30615,110429,P007,10,160.99
30616,110429,P009,3,97.15
30617,110430,P023,2,237.94
30618,110430,P010,8,12.4
30619,110430,P009,7,155.17
30620,110431,P005,10,145.52
30621,110431,P006,10,49.34
30622,110431,P003,2,296.16
30623,110431,P025,8,187.16
30624,110432,P008,1,41.47
30625,110433,P024,5,29.43
30626,110433,P012,8,45.15
30627,110433,P009,7,103.29
30628,110434,P021,7,213.32
30629,110435,P006,7,57.28
30630,110435,P001,10,153.72
30631,110435,P020,5,204.07
30632,110436,P005,8,62.93
30633,110436,P012,9,247.69
30634,110436,P011,2,51.3
30635,110437,P003,8,38.4
30636,110438,P021,1,209.19
30637,110438,P010,10,54.47
30638,110438,P002,10,290.47
30639,110438,P006,4,205.77
30640,110438,P010,6,45.74
30641,110439,P015,1,218.01
30642,110439,P002,3,289.29
30643,110439,P004,9,112.76
30644,110440,P020,10,135.61
30645,110441,P008,1,275.64
30646,110441,P025,9,249.64
30647,110441,P004,10,171.16
30648,110441,P004,5,15.25
30649,110442,P019,3,61.17
30650,110442,P022,5,12.61
30651,110442,P022,1,45.59
30652,110443,P018,5,75.0
30653,110444,P017,4,193.66
30654,110444,P008,7,140.81
30655,110444,P022,7,271.24
30656,110444,P008,10,80.26
30657,110445,P024,5,56.03
30658,110445,P012,6,107.25
30659,110445,P021,8,241.53
30660,110446,P015,6,254.39
30661,110447,P003,2,137.54
30662,110447,P008,6,16.67
30663,110447,P020,3,279.66
30664,110448,P007,7,6.59
30665,110448,P011,4,164.3
30666,110449,P006,2,16.75
30667,110449,P008,6,57.94
30668,110450,P017,1,224.26
30669,110451,P004,4,99.06
30670,110451,P016,10,280.65
30671,110452,P025,3,61.79
30672,110452,P007,1,242.21
30673,110453,P023,7,36.3
30674,110453,P011,7,148.71
30675,110453,P024,8,118.23
30676,110453,P021,10,271.53
30677,110453,P017,1,73.44
30678,110454,P003,4,7.87
30679,110454,P009,10,278.31
30680,110454,P022,6,284.07
30681,110454,P014,8,120.89
30682,110455,P023,10,79.81
30683,110455,P017,5,92.74
30684,110455,P011,3,109.96
30685,110455,P015,5,288.05
30686,110456,P015,6,142.09
30687,110456,P007,5,181.93
30688,110456,P021,10,256.88
30689,110456,P001,6,150.53
30690,110457,P010,10,257.17
30691,110458,P014,7,142.69
30692,110458,P010,3,155.91
30693,110459,P008,7,163.5
30694,110459,P022,1,231.87
30695,110459,P004,9,188.45
30696,110459,P007,2,219.72
30697,110459,P004,5,198.61
30698,110460,P010,10,218.23
30699,110460,P004,4,210.04
30700,110461,P004,3,45.15
30701,110461,P016,1,141.85
30702,110461,P024,7,41.47
30703,110461,P006,6,83.28
30704,110462,P022,2,199.55
30705,110462,P017,7,72.43
30706,110462,P016,2,169.71
30707,110463,P013,5,191.32
30708,110463,P006,1,227.1
30709,110464,P018,2,18.07
30710,110464,P012,7,141.58
30711,110464,P012,2,77.21
30712,110464,P001,1,120.7
30713,110465,P012,9,117.93
30714,110465,P023,7,67.45
30715,110465,P003,3,119.62
30716,110466,P001,3,101.08
30717,110466,P017,5,20.07
30718,110466,P013,2,55.1
30719,110466,P009,2,196.38
30720,110467,P022,3,209.01
30721,110467,P025,9,170.46
30722,110467,P002,9,112.42
30723,110467,P019,9,298.01
30724,110467,P004,5,156.18
30725,110468,P007,6,47.96
30726,110468,P002,9,210.79
30727,110468,P014,9,164.29
30728,110468,P007,7,164.82
30729,110469,P010,9,31.73
30730,110469,P009,6,230.2
30731,110469,P002,3,94.98
30732,110469,P020,8,192.95
30733,110470,P012,7,269.67
30734,110470,P016,3,298.11
30735,110471,P019,2,51.34
30736,110472,P023,2,244.72
30737,110473,P001,9,83.66
30738,110473,P012,7,49.57
30739,110473,P013,3,65.79
30740,110473,P012,6,94.78
30741,110474,P025,1,257.49
30742,110474,P024,3,242.93
30743,110474,P010,4,114.13
30744,110474,P017,9,92.62
30745,110475,P016,5,89.46
30746,110475,P007,7,196.21
30747,110475,P005,7,179.17
30748,110476,P004,7,59.96
30749,110476,P015,2,152.79
30750,110476,P002,3,174.46
30751,110476,P021,5,292.1
30752,110476,P005,2,224.43
30753,110478,P008,3,46.2
30754,110478,P008,2,15.97
30755,110478,P009,5,48.5
30756,110478,P024,1,266.92
30757,110479,P025,3,261.14
30758,110479,P005,2,198.91
30759,110480,P020,4,21.56
30760,110480,P009,6,58.08
30761,110480,P008,4,52.77
30762,110480,P004,6,195.63
30763,110480,P012,7,238.9
30764,110481,P010,10,261.86
30765,110482,P014,10,151.51
30766,110482,P011,3,202.79
30767,110483,P015,3,43.26
30768,110483,P020,10,200.1
30769,110483,P019,3,127.22
30770,110483,P002,2,120.93
30771,110483,P011,6,298.43
30772,110484,P020,10,76.29
30773,110485,P025,6,149.29
30774,110485,P003,6,60.33
30775,110486,P004,10,225.82
30776,110486,P002,3,37.82
30777,110487,P024,3,127.98
30778,110487,P022,7,218.36
30779,110488,P018,6,95.79
30780,110488,P010,4,192.07
30781,110488,P006,3,86.88
30782,110488,P018,2,33.22
30783,110489,P017,8,198.87
30784,110489,P008,1,193.89
30785,110489,P014,8,256.22
30786,110490,P014,8,225.25
30787,110490,P008,10,119.42
30788,110490,P016,9,279.42
30789,110491,P023,7,188.93
30790,110491,P021,5,136.28
30791,110491,P013,5,90.16
30792,110491,P007,8,234.64
30793,110491,P006,7,122.33
30794,110492,P003,2,171.04
30795,110492,P009,4,239.1
30796,110492,P015,8,280.41
30797,110492,P020,8,8.36
30798,110492,P022,6,77.04
30799,110493,P004,7,21.96
30800,110493,P010,9,72.65
30801,110494,P023,5,149.16
30802,110495,P013,4,151.35
30803,110495,P016,3,292.93
30804,110495,P010,5,238.96
30805,110495,P018,7,272.41
30806,110496,P017,9,63.98
30807,110496,P016,9,254.62
30808,110496,P013,2,166.04
30809,110497,P004,9,177.88
30810,110498,P004,7,183.76
30811,110498,P020,7,257.16
30812,110498,P009,9,80.58
30813,110498,P020,9,176.06
30814,110498,P017,10,194.78
30815,110499,P005,4,222.78
30816,110499,P008,4,191.42
30817,110500,P009,5,173.7
30818,110501,P005,2,183.9
30819,110501,P025,3,62.65
30820,110501,P010,4,260.14
30821,110502,P007,2,20.18
30822,110502,P001,4,84.84
30823,110503,P017,3,203.58
30824,110503,P013,2,118.12
30825,110503,P005,1,219.81
30826,110504,P008,10,190.04
30827,110505,P015,10,119.16
30828,110505,P017,5,132.25
30829,110505,P021,5,175.45
30830,110505,P004,3,204.61
30831,110505,P012,5,19.11
30832,110506,P003,5,33.36
30833,110506,P015,4,122.84
30834,110506,P011,5,36.5
30835,110506,P006,5,183.08
30836,110507,P020,4,193.65
30837,110507,P001,5,251.64
30838,110507,P009,5,132.7
30839,110508,P010,4,257.54
30840,110509,P009,10,133.3
30841,110509,P006,3,156.36
30842,110509,P010,6,170.76
30843,110510,P002,1,276.68
30844,110510,P004,3,256.29
30845,110510,P012,9,115.55
30846,110511,P022,3,174.22
30847,110511,P001,1,186.4
30848,110511,P021,5,288.88
30849,110512,P005,2,214.21
30850,110512,P002,8,95.71
30851,110512,P016,4,185.61
30852,110512,P007,2,168.63
30853,110513,P012,3,238.17
30854,110514,P019,6,62.21
30855,110514,P004,6,124.43
30856,110514,P019,9,41.36
30857,110515,P016,6,278.18
30858,110515,P008,10,192.68
30859,110515,P010,9,289.11
30860,110515,P023,5,221.82
30861,110515,P006,5,159.12
30862,110516,P023,9,201.28
30863,110516,P005,3,172.23
30864,110517,P010,8,227.17
30865,110517,P012,6,286.36
30866,110518,P023,7,19.77
30867,110518,P008,7,145.01
30868,110518,P004,6,69.77
30869,110518,P016,5,182.8
30870,110518,P009,3,126.83
30871,110519,P011,1,37.51
30872,110519,P007,5,87.94
30873,110519,P025,2,47.66
30874,110519,P013,3,227.89
30875,110519,P007,1,261.1
30876,110520,P004,1,215.23
30877,110520,P006,7,175.83
30878,110520,P011,10,97.87
30879,110522,P018,5,90.65
30880,110523,P020,4,107.08
30881,110523,P008,5,157.83
30882,110523,P025,9,232.73
30883,110523,P025,2,80.07
30884,110523,P011,7,210.42
30885,110524,P009,1,128.01
30886,110524,P021,6,208.2
30887,110524,P017,5,183.27
30888,110524,P001,1,44.27
30889,110524,P009,7,94.25
30890,110525,P001,3,298.62
30891,110525,P002,5,233.45
30892,110525,P019,1,209.85
30893,110526,P018,10,151.57
30894,110527,P002,2,258.27
30895,110528,P022,8,97.98
30896,110528,P024,7,280.35
30897,110528,P020,4,89.56
30898,110528,P009,10,15.95
30899,110529,P010,8,68.29
30900,110529,P010,1,47.11
30901,110530,P001,2,60.89
30902,110530,P015,5,100.08
30903,110531,P009,3,190.55
30904,110531,P019,6,260.84
30905,110531,P008,10,38.33
30906,110531,P004,2,293.6
30907,110531,P023,8,30.86
30908,110532,P010,8,170.58
30909,110533,P001,5,43.91
30910,110533,P012,9,13.99
30911,110534,P004,8,178.95
30912,110534,P022,5,125.12
30913,110534,P005,7,53.66
30914,110534,P004,5,98.26
30915,110534,P003,4,103.7
30916,110535,P023,10,246.08
30917,110535,P003,6,38.54
30918,110535,P003,1,114.49
30919,110536,P001,7,150.71
30920,110536,P015,4,81.75
30921,110536,P021,4,272.37
30922,110537,P017,9,62.83
30923,110537,P002,3,67.86
30924,110538,P020,1,100.26
30925,110538,P001,4,237.05
30926,110539,P014,8,227.96
30927,110539,P004,5,218.99
30928,110539,P009,5,106.21
30929,110540,P006,6,157.43
30930,110541,P021,5,44.04
30931,110541,P008,8,268.18
30932,110541,P999,4,12.54
30933,110542,P010,5,16.29
30934,110542,P006,6,152.95
30935,110542,P019,4,220.45
30936,110542,P023,9,183.44
30937,110542,P006,4,281.26
30938,110543,P010,10,294.02
30939,110543,P001,2,189.52
30940,110543,P013,7,120.94
30941,110543,P023,3,109.53
30942,110543,P007,1,280.11
30943,110544,P022,8,189.49
30944,110544,P014,7,255.87
30945,110546,P002,7,18.05
30946,110546,P017,8,237.06
30947,110546,P015,5,115.11
30948,110547,P017,4,45.36
30949,110547,P016,8,77.19
30950,110548,P015,1,286.46
30951,110548,P007,3,129.87
30952,110548,P016,9,128.43
30953,110548,P025,8,230.52
30954,110549,P013,10,217.68
30955,110549,P012,9,245.85
30956,110549,P012,5,142.58
30957,110550,P018,4,140.38
30958,110550,P001,2,151.46
30959,110550,P006,4,200.73
30960,110551,P002,5,288.38
30961,110551,P001,8,285.7
30962,110551,P020,9,158.9
30963,110552,P017,9,186.57
30964,110552,P022,6,7.02
30965,110552,P002,10,236.79
30966,110552,P021,4,123.67
30967,110552,P014,4,238.4
30968,110553,P024,6,232.15
30969,110553,P002,2,58.44
30970,110553,P011,4,92.42
30971,110553,P003,5,79.4
30972,110553,P019,7,205.0
30973,110554,P005,8,95.5
30974,110554,P016,3,123.64
30975,110554,P007,5,148.52
30976,110554,P015,7,261.69
30977,110555,P006,10,163.6
30978,110555,P004,2,196.88
30979,110555,P016,3,139.04
30980,110555,P006,8,273.96
30981,110555,P014,4,38.58
30982,110556,P012,6,209.34
30983,110556,P012,2,83.83
30984,110556,P005,5,270.42
30985,110556,P001,3,280.21
30986,110556,P020,10,112.65
30987,110557,P002,2,76.26
30988,110557,P019,9,165.61
30989,110557,P004,7,296.18
30990,110557,P017,4,126.16
30991,110557,P005,7,176.35
30992,110558,P025,5,215.59
30993,110558,P012,5,122.55
30994,110558,P010,6,106.69
30995,110559,P005,5,162.16
30996,110559,P002,10,202.28
30997,110559,P012,2,276.16
30998,110559,P004,9,8.5
30999,110561,P021,4,257.56
31000,110561,P021,4,90.11
31001,110561,P025,1,31.86
31002,110563,P017,4,220.95
31003,110563,P012,4,235.79
31004,110563,P008,6,29.43
31005,110563,P009,10,208.49
31006,110563,P023,7,215.0
31007,110564,P018,1,273.37
31008,110564,P025,1,75.54
31009,110564,P012,4,160.53
31010,110564,P014,2,267.18
31011,110565,P007,9,58.12
31012,110566,P022,2,198.15
31013,110566,P023,9,116.82
31014,110566,P025,10,150.8
31015,110566,P007,2,68.28
31016,110566,P022,3,70.66
31017,110567,P017,5,120.49
31018,110567,P014,3,298.59
31019,110567,P023,9,270.18
31020,110568,P011,10,252.96
31021,110568,P007,8,30.51
31022,110568,P016,1,196.34
31023,110568,P013,5,146.77
31024,110568,P019,3,214.39
31025,110569,P002,7,96.12
31026,110569,P016,1,26.8
31027,110570,P003,10,165.42
31028,110570,P004,9,242.41
31029,110570,P014,3,176.46
31030,110570,P011,1,107.05
31031,110570,P011,9,115.45
31032,110571,P023,5,265.29
31033,110571,P007,8,117.79
31034,110571,P008,6,42.58
31035,110571,P011,2,174.04
31036,110571,P007,1,178.9
31037,110572,P005,8,8.96
31038,110572,P023,10,198.41
31039,110572,P006,8,198.37
31040,110573,P003,9,32.48
31041,110573,P020,5,27.03
31042,110574,P013,8,250.41
31043,110575,P009,5,43.47
31044,110575,P008,2,180.79
31045,110575,P007,2,118.7
31046,110575,P002,8,239.33
31047,110575,P005,1,102.96
31048,110576,P004,10,189.73
31049,110576,P006,6,111.18
31050,110577,P022,4,168.32
31051,110577,P006,10,11.62
31052,110578,P019,10,279.83
31053,110579,P007,2,143.75
31054,110579,P021,3,10.42
31055,110580,P015,1,29.27
31056,110581,P017,5,291.16
31057,110582,P020,7,218.01
31058,110582,P024,5,82.58
31059,110582,P025,4,243.01
31060,110582,P004,4,270.55
31061,110582,P016,1,239.62
31062,110583,P888,4,24.9
31063,110583,P022,1,149.74
31064,110583,P018,7,104.86
31065,110583,P006,2,193.68
31066,110584,P022,2,174.83
31067,110585,P013,8,254.69
31068,110586,P004,9,293.36
31069,110586,P015,9,24.92
31070,110586,P002,8,65.58
31071,110587,P002,3,257.76
31072,110588,P015,7,52.83
31073,110589,P001,3,206.46
31074,110590,P015,2,211.97
31075,110590,P003,9,298.76
31076,110590,P006,5,199.04
31077,110590,P025,8,138.46
31078,110591,P006,3,168.7
31079,110591,P015,9,85.8
31080,110591,P009,7,108.26
31081,110592,P012,5,158.04
31082,110593,P009,8,287.21
31083,110593,P003,8,57.3
31084,110593,P020,8,243.27
31085,110593,P013,10,128.32
31086,110595,P010,10,282.63
31087,110595,P019,9,9.24
31088,110595,P013,5,59.43
31089,110595,P019,1,55.2
31090,110595,P006,9,95.71
31091,110596,P010,1,65.95
31092,110596,P007,10,90.67
31093,110597,P018,1,237.61
31094,110597,P010,6,86.48
31095,110597,P003,7,285.84
31096,110597,P023,6,133.47
31097,110597,P016,6,159.91
31098,110598,P004,7,229.77
31099,110598,P011,8,47.53
31100,110598,P024,3,186.0
31101,110598,P023,2,272.94
31102,110598,P009,10,62.87
31103,110599,P002,1,167.7
31104,110600,P011,2,291.62
31105,110600,P023,10,119.65
31106,110600,P021,8,109.55
31107,110600,P016,9,268.81
31108,110601,P021,7,289.86
31109,110602,P022,6,54.98
31110,110603,P005,7,117.67
31111,110603,P022,9,89.17
31112,110604,P007,1,99.3
31113,110604,P018,4,93.89
31114,110604,P008,7,177.15
31115,110605,P008,6,227.09
31116,110605,P023,9,192.27
31117,110605,P002,2,84.58
31118,110605,P014,2,157.6
31119,110606,P010,4,151.56
31120,110606,P003,7,120.75
31121,110606,P001,10,294.35
31122,110607,P006,2,182.46
31123,110607,P018,6,291.49
31124,110607,P018,4,70.24
31125,110607,P007,8,47.93
31126,110607,P006,2,119.01
31127,110608,P012,5,111.02
31128,110608,P015,4,259.74
31129,110608,P011,3,85.8
31130,110608,P016,9,112.17
31131,110609,P007,9,195.48
31132,110609,P007,8,45.95
31133,110610,P019,3,61.08
31134,110610,P022,2,112.32
31135,110610,P010,8,161.95
31136,110610,P001,7,214.07
31137,110610,P020,10,108.22
31138,110611,P015,2,223.35
31139,110611,P003,3,178.07
31140,110611,P010,1,179.45
31141,110612,P020,6,180.3
31142,110612,P012,2,133.24
31143,110612,P025,7,32.5
31144,110612,P018,7,11.96
31145,110613,P004,3,289.33
31146,110614,P003,5,276.6
31147,110614,P013,7,139.13
31148,110615,P013,3,119.82
31149,110615,P011,10,50.75
31150,110616,P013,7,216.46
31151,110616,P003,8,79.1
31152,110617,P010,4,268.69
31153,110617,P010,6,14.73
31154,110617,P002,6,66.5
31155,110618,P004,7,102.0
31156,110618,P002,2,236.84
31157,110618,P002,6,182.53
31158,110619,P022,8,86.98
31159,110619,P024,3,114.05
31160,110619,P023,9,87.41
31161,110620,P021,4,165.1
31162,110621,P012,5,10.89
31163,110622,P024,5,259.52
31164,110623,P015,1,226.83
31165,110623,P011,1,37.99
31166,110623,P018,2,287.53
31167,110623,P019,3,46.73
31168,110624,P018,4,173.39
31169,110624,P010,10,98.81
31170,110625,P024,5,88.25
31171,110625,P008,4,285.64
31172,110626,P008,3,57.36
31173,110626,P011,8,91.33
31174,110626,P004,1,190.18
31175,110626,P015,7,295.26
31176,110627,P005,6,201.67
31177,110628,P020,7,258.82
31178,110628,P012,7,135.27
31179,110628,P021,7,214.13
31180,110628,P006,5,184.17
31181,110629,P005,10,291.94
31182,110630,P999,3,34.46
31183,110630,P005,2,101.23
31184,110630,P012,7,74.56
31185,110631,P016,4,66.19
31186,110631,P021,4,34.62
31187,110631,P016,3,178.43
31188,110632,P009,7,132.55
31189,110632,P019,6,140.88
31190,110632,P011,5,241.89
31191,110633,P017,1,218.25
31192,110633,P023,10,225.09
31193,110633,P001,6,226.31
31194,110633,P011,2,69.26
31195,110633,P025,10,233.73
31196,110634,P021,4,221.05
31197,110634,P011,4,178.71
31198,110634,P019,4,30.83
31199,110635,P012,6,249.62
31200,110635,P022,7,266.23
31201,110636,P019,6,262.77
31202,110636,P007,1,203.1
31203,110636,P014,6,209.84
31204,110636,P022,4,202.69
31205,110636,P012,7,158.89
31206,110637,P008,2,27.71
31207,110637,P014,2,259.25
31208,110637,P024,8,36.53
31209,110637,P014,10,209.92
31210,110637,P006,6,286.45
31211,110638,P023,5,211.72
31212,110638,P002,3,280.5
31213,110638,P022,1,15.36
31214,110639,P888,1,18.38
31215,110639,P005,6,102.52
31216,110639,P007,1,273.2
31217,110639,P022,4,263.22
31218,110640,P011,1,119.33
31219,110640,P006,9,153.84
31220,110641,P014,3,64.17
31221,110641,P009,6,157.45
31222,110642,P012,7,173.53
31223,110642,P011,2,107.51
31224,110642,P013,1,214.36
31225,110642,P023,7,207.78
31226,110643,P003,10,164.87
31227,110643,P014,5,233.52
31228,110643,P013,8,188.36
31229,110644,P013,3,177.12
31230,110645,P009,9,104.91
31231,110645,P007,2,95.05
31232,110645,P012,7,113.85
31233,110645,P010,10,242.18
31234,110645,P010,3,218.42
31235,110646,P019,6,91.92
31236,110646,P021,10,74.53
31237,110646,P009,8,26.84
31238,110646,P002,6,237.2
31239,110647,P010,10,255.96
31240,110647,P008,1,299.23
31241,110648,P002,3,217.84
31242,110648,P021,3,48.56
31243,110648,P022,5,220.64
31244,110648,P017,2,242.25
31245,110648,P023,9,195.86
31246,110649,P025,5,217.58
31247,110650,P016,2,48.52
31248,110650,P014,9,236.53
31249,110650,P012,8,82.92
31250,110650,P009,9,46.13
31251,110652,P013,5,7.17
31252,110652,P014,6,20.85
31253,110652,P014,6,260.79
31254,110653,P001,9,188.3
31255,110653,P013,8,186.38
31256,110654,P022,1,71.76
31257,110655,P022,2,227.9
31258,110655,P014,8,170.61
31259,110655,P015,7,216.18
31260,110655,P012,7,190.99
31261,110655,P012,6,204.04
31262,110656,P023,6,72.48
31263,110657,P009,2,235.52
31264,110657,P024,2,237.97
31265,110657,P023,6,34.86
31266,110657,P011,5,40.49
31267,110658,P001,2,23.71
31268,110658,P024,3,116.14
31269,110659,P022,3,159.93
31270,110659,P021,6,201.18
31271,110659,P003,7,177.78
31272,110659,P010,2,166.78
31273,110659,P008,4,269.28
31274,110660,P019,4,269.56
31275,110660,P003,1,159.17
31276,110660,P019,7,206.47
31277,110661,P009,6,160.84
31278,110661,P002,6,67.71
31279,110662,P003,3,113.98
31280,110662,P014,5,297.87
31281,110662,P011,3,263.87
31282,110662,P004,8,105.01
31283,110663,P001,6,12.69
31284,110663,P024,10,256.64
31285,110663,P002,4,222.01
31286,110664,P014,7,231.7
31287,110665,P018,5,283.0
31288,110665,P013,4,25.09
31289,110666,P008,2,27.29
31290,110666,P019,2,265.51
31291,110666,P009,8,85.36
31292,110666,P021,9,133.35
31293,110666,P004,7,256.49
31294,110667,P006,3,221.87
31295,110667,P006,1,105.86
31296,110667,P006,6,135.62
31297,110667,P005,3,145.12
31298,110667,P011,3,142.06
31299,110668,P022,8,281.24
31300,110668,P011,9,165.74
31301,110668,P023,1,116.35
31302,110668,P005,8,127.49
31303,110668,P020,8,16.11
31304,110669,P006,8,52.75
31305,110669,P007,9,25.05
31306,110669,P003,3,146.53
31307,110670,P024,8,234.81
31308,110670,P006,6,193.49
31309,110670,P007,3,157.7
31310,110671,P015,7,64.17
31311,110671,P012,2,7.32
31312,110671,P016,1,87.18
31313,110671,P013,2,6.78
31314,110672,P023,10,29.69
31315,110672,P010,1,218.97
31316,110672,P019,6,113.38
31317,110672,P016,8,96.59
31318,110673,P001,7,242.03
31319,110673,P011,7,162.31
31320,110673,P019,7,49.3
31321,110673,P008,3,187.04
31322,110674,P015,1,95.58
31323,110674,P023,4,220.39
31324,110674,P023,10,271.61
31325,110674,P017,1,25.01
31326,110675,P004,3,43.19
31327,110675,P006,5,47.85
31328,110675,P006,9,147.6
31329,110675,P018,6,245.33
31330,110675,P014,3,20.36
31331,110676,P001,2,202.66
31332,110677,P025,8,163.51
31333,110677,P021,9,189.48
31334,110677,P999,4,16.71
31335,110677,P004,1,182.24
31336,110677,P002,4,103.7
31337,110678,P007,7,186.18
31338,110678,P018,7,109.53
31339,110678,P021,7,288.67
31340,110678,P010,7,10.38
31341,110678,P016,4,78.26
31342,110679,P015,6,231.05
31343,110679,P010,3,195.53
31344,110679,P012,7,86.97
31345,110679,P008,6,218.78
31346,110680,P015,2,287.53
31347,110680,P005,2,8.17
31348,110680,P001,7,141.14
31349,110681,P014,3,176.18
31350,110681,P014,6,245.29
31351,110681,P019,10,96.58
31352,110681,P021,1,281.99
31353,110682,P009,7,82.9
31354,110683,P024,4,77.38
31355,110683,P016,5,286.34
31356,110683,P009,4,124.48
31357,110683,P004,8,240.07
31358,110684,P021,3,218.04
31359,110684,P021,7,281.62
31360,110684,P024,10,37.53
31361,110684,P009,4,73.06
31362,110684,P020,2,148.68
31363,110685,P019,2,282.48
31364,110685,P005,9,9.96
31365,110685,P015,2,230.01
31366,110685,P016,5,7.49
31367,110685,P011,6,259.36
31368,110686,P012,9,53.61
31369,110686,P020,8,13.93
31370,110686,P007,8,154.9
31371,110686,P010,1,256.71
31372,110686,P023,1,46.0
31373,110687,P025,6,89.86
31374,110688,P011,1,113.98
31375,110688,P011,1,194.36
31376,110690,P009,8,239.53
31377,110690,P025,9,254.97
